Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00+05:30,105.0,106.75,102.05000305175781,103.94999694824219,102.17293548583984,13432
2022-01-04 00:00:00+05:30,106.4000015258789,106.5,99.0,104.0,102.22208404541016,23907
2022-01-05 00:00:00+05:30,101.80000305175781,103.69999694824219,101.5,103.19999694824219,101.43575286865234,4611
2022-01-06 00:00:00+05:30,102.0999984741211,103.0999984741211,100.05000305175781,102.30000305175781,100.5511474609375,8866
2022-01-07 00:00:00+05:30,100.5,106.44999694824219,100.5,105.30000305175781,103.49986267089844,11449
2022-01-10 00:00:00+05:30,107.4000015258789,108.0,102.05000305175781,105.5999984741211,103.79473114013672,14302
2022-01-11 00:00:00+05:30,109.6500015258789,109.6500015258789,102.19999694824219,103.19999694824219,101.43575286865234,7269
2022-01-12 00:00:00+05:30,105.0,105.0,101.4000015258789,102.6500015258789,100.8951644897461,8025
2022-01-13 00:00:00+05:30,104.80000305175781,105.19999694824219,102.19999694824219,103.05000305175781,101.28832244873047,6354
2022-01-14 00:00:00+05:30,104.9000015258789,104.94999694824219,102.0,103.30000305175781,101.53404998779297,4769
2022-01-17 00:00:00+05:30,105.0,107.94999694824219,102.55000305175781,103.6500015258789,101.87806701660156,9437
2022-01-18 00:00:00+05:30,105.9000015258789,105.9000015258789,101.0,103.8499984741211,102.07464599609375,16186
2022-01-19 00:00:00+05:30,102.6500015258789,103.0,100.05000305175781,101.8499984741211,100.10883331298828,4720
2022-01-20 00:00:00+05:30,102.9000015258789,104.9000015258789,100.30000305175781,103.44999694824219,101.68148040771484,8960
2022-01-21 00:00:00+05:30,100.6500015258789,103.9000015258789,100.6500015258789,101.0999984741211,99.37165832519531,7916
2022-01-24 00:00:00+05:30,101.0999984741211,104.0999984741211,92.19999694824219,94.30000305175781,92.68791198730469,14176
2022-01-25 00:00:00+05:30,102.5999984741211,102.5999984741211,86.19999694824219,92.3499984741211,90.771240234375,15909
2022-01-27 00:00:00+05:30,97.0,101.55000305175781,87.5999984741211,101.05000305175781,99.32251739501953,10546
2022-01-28 00:00:00+05:30,103.80000305175781,103.80000305175781,100.0,102.05000305175781,100.30542755126953,5110
2022-01-31 00:00:00+05:30,102.05000305175781,103.55000305175781,96.44999694824219,98.44999694824219,96.76695251464844,5182
2022-02-01 00:00:00+05:30,98.44999694824219,101.5,93.3499984741211,94.69999694824219,93.08106231689453,11826
2022-02-02 00:00:00+05:30,94.30000305175781,97.94999694824219,94.30000305175781,95.5999984741211,93.9656753540039,4685
2022-02-03 00:00:00+05:30,97.94999694824219,97.94999694824219,92.05000305175781,95.0999984741211,93.47422790527344,6974
2022-02-04 00:00:00+05:30,97.8499984741211,98.0,95.0,95.1500015258789,93.52337646484375,7634
