Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00+05:30,1607.0999755859375,1640.0,1601.25,1615.800048828125,1536.4190673828125,7080
2022-01-04 00:00:00+05:30,1630.0,1639.75,1625.0,1631.699951171875,1551.537841796875,6155
2022-01-05 00:00:00+05:30,1631.0,1650.0,1623.199951171875,1632.050048828125,1551.8707275390625,4550
2022-01-06 00:00:00+05:30,1630.0,1634.050048828125,1620.0,1628.6500244140625,1548.6376953125,2026
2022-01-07 00:00:00+05:30,1636.800048828125,1636.800048828125,1616.050048828125,1624.1500244140625,1544.3587646484375,4995
2022-01-10 00:00:00+05:30,1624.1500244140625,1635.0,1602.050048828125,1621.3499755859375,1541.6962890625,9061
2022-01-11 00:00:00+05:30,1613.3499755859375,1630.0,1613.3499755859375,1626.0999755859375,1546.212890625,4463
2022-01-12 00:00:00+05:30,1629.9000244140625,1649.0,1625.0,1643.9000244140625,1563.1385498046875,6899
2022-01-13 00:00:00+05:30,1649.0,1650.5,1621.0999755859375,1643.8499755859375,1563.0909423828125,5488
2022-01-14 00:00:00+05:30,1649.0,1699.0,1645.5,1663.199951171875,1581.490234375,9338
2022-01-17 00:00:00+05:30,1698.0,1773.199951171875,1680.0,1740.199951171875,1654.7073974609375,38692
2022-01-18 00:00:00+05:30,1740.199951171875,1759.6500244140625,1675.0,1689.6500244140625,1606.640869140625,10779
2022-01-19 00:00:00+05:30,1689.6500244140625,1720.0,1672.9000244140625,1712.550048828125,1628.4158935546875,6714
2022-01-20 00:00:00+05:30,1724.0,1735.9000244140625,1673.0,1679.8499755859375,1597.322265625,6870
2022-01-21 00:00:00+05:30,1661.550048828125,1688.300048828125,1635.25,1642.699951171875,1561.9974365234375,8480
2022-01-24 00:00:00+05:30,1650.949951171875,1652.0,1591.199951171875,1606.0999755859375,1527.195556640625,6539
2022-01-25 00:00:00+05:30,1580.0,1630.050048828125,1551.050048828125,1614.0999755859375,1534.802490234375,7898
2022-01-27 00:00:00+05:30,1552.0,1584.9000244140625,1508.5,1523.5999755859375,1448.74853515625,31201
2022-01-28 00:00:00+05:30,1500.0,1521.0,1450.0,1452.25,1380.90380859375,62688
2022-01-31 00:00:00+05:30,1446.0,1459.550048828125,1411.0,1415.25,1345.7215576171875,34129
2022-02-01 00:00:00+05:30,1418.050048828125,1475.0,1416.0,1440.75,1369.9688720703125,24096
2022-02-02 00:00:00+05:30,1448.0,1467.9000244140625,1440.0,1459.3499755859375,1387.655029296875,8582
2022-02-03 00:00:00+05:30,1466.6500244140625,1479.9000244140625,1440.0,1446.449951171875,1375.3887939453125,9120
2022-02-04 00:00:00+05:30,1450.0,1453.699951171875,1425.0,1427.699951171875,1357.5599365234375,9440
2022-02-07 00:00:00+05:30,1428.0,1433.8499755859375,1418.0999755859375,1425.0999755859375,1355.087646484375,6126
2022-02-08 00:00:00+05:30,1444.9000244140625,1455.0,1423.0999755859375,1440.6500244140625,1369.873779296875,7969
2022-02-09 00:00:00+05:30,1464.0,1468.699951171875,1426.0,1429.949951171875,1359.6993408203125,6373
2022-02-10 00:00:00+05:30,1437.0999755859375,1438.8499755859375,1415.0,1432.949951171875,1362.552001953125,5139
2022-02-11 00:00:00+05:30,1421.0999755859375,1434.0,1420.0,1423.050048828125,1353.138427734375,2597
2022-02-14 00:00:00+05:30,1423.0,1430.199951171875,1389.949951171875,1399.550048828125,1330.79296875,7289
2022-02-15 00:00:00+05:30,1410.0,1415.5,1370.0,1390.4000244140625,1322.0924072265625,12789
